product_id,product_name,product_category,freshness_score,days_since_arrival,days_to_expiry,original_price,cost_price,current_stock,daily_sales,demand_level,season,discount_percentage,remaining_shelf_life_days
201501,Grapes,Fruits,0.72,3,4,132.88,103.5,95,32,medium,summer,10.0,4
201502,Sausage,Meat,0.92,2,9,169.73,106.14,57,14,medium,winter,4.0,9
201503,Chicken Breast,Meat,0.81,3,2,255.77,171.99,104,23,low,winter,18.2,2
201504,Sausage,Meat,0.49,8,1,180.46,133.94,116,9,low,summer,20.2,1
201505,Minced Meat,Meat,0.74,2,2,279.81,185.34,76,36,medium,summer,16.4,2
201506,Mutton,Meat,0.92,2,6,711.25,543.13,52,36,high,winter,0.0,6
201507,Grapes,Fruits,0.88,1,5,123.31,98.79,150,73,medium,winter,0.0,5
201508,Paneer,Dairy,0.71,4,2,119.91,79.39,233,33,low,winter,27.9,2
201509,Carrot,Vegetables,0.71,9,4,37.75,30.85,282,34,low,summer,16.2,4
201510,Carrot,Vegetables,0.87,0,13,40.29,26.92,151,25,low,summer,10.3,13
201511,Potato,Vegetables,0.65,12,7,29.79,19.49,283,68,medium,rainy,7.7,7
201512,Cake,Bakery,0.72,4,1,284.16,222.31,82,42,high,rainy,11.7,1
201513,Yogurt,Dairy,0.49,5,4,62.63,44.53,272,34,low,rainy,26.6,4
201514,Cake,Bakery,0.8,2,2,284.89,210.07,164,55,medium,rainy,13.3,2
201515,Papaya,Fruits,0.99,0,4,74.72,53.49,231,31,low,rainy,20.7,4
201516,Fish Fillet,Meat,0.75,2,3,353.55,276.96,67,16,medium,summer,11.3,3
201517,Cake,Bakery,0.81,4,1,285.58,207.42,198,40,low,rainy,21.1,1
201518,Bread,Bakery,0.89,1,2,42.24,28.3,247,62,medium,winter,9.9,2
201519,Apple,Fruits,0.72,5,7,153.23,106.36,244,85,medium,summer,7.1,7
201520,Bread,Bakery,0.9,0,3,39.47,28.62,178,41,medium,rainy,8.8,3
201521,Grapes,Fruits,0.5,6,1,139.76,95.0,242,55,medium,summer,19.1,1
201522,Orange,Fruits,0.72,3,7,96.1,74.85,296,71,medium,summer,6.7,7
201523,Grapes,Fruits,0.91,0,7,139.87,102.48,273,88,medium,rainy,0.7,7
201524,Yogurt,Dairy,0.54,6,1,64.85,48.62,305,88,medium,summer,22.0,1
201525,Spinach,Vegetables,0.73,3,1,29.57,22.0,64,55,high,summer,10.8,1
201526,Bun,Bakery,0.84,1,2,29.32,20.13,176,81,medium,summer,13.1,2
201527,Potato,Vegetables,0.54,18,1,34.52,23.45,149,67,medium,rainy,18.8,1
201528,Apple,Fruits,0.89,0,12,132.08,88.56,195,47,medium,rainy,4.7,12
201529,Minced Meat,Meat,0.87,2,2,288.45,210.31,126,45,medium,winter,14.6,2
201530,Muffin,Bakery,0.86,3,1,32.66,24.33,157,59,medium,rainy,13.3,1
201531,Croissant,Bakery,0.9,0,3,56.65,43.17,118,63,high,summer,3.8,3
201532,Milk,Dairy,0.76,3,2,59.77,44.47,78,36,medium,winter,16.1,2
201533,Spinach,Vegetables,0.91,1,4,28.29,22.04,79,53,high,winter,1.2,4
201534,Cheese,Dairy,0.92,2,17,228.99,174.02,151,75,medium,rainy,2.6,17
201535,Muffin,Bakery,0.77,3,2,37.19,27.25,139,83,high,rainy,5.9,2
201536,Minced Meat,Meat,0.87,2,3,327.11,255.11,83,45,high,rainy,3.9,3
201537,Apple,Fruits,0.73,5,7,137.05,94.57,200,49,medium,summer,5.6,7
201538,Apple,Fruits,0.53,10,2,129.8,103.72,103,16,low,rainy,20.8,2
201539,Fish Fillet,Meat,0.8,2,1,332.83,271.75,52,32,high,winter,6.2,1
201540,Croissant,Bakery,0.99,0,3,50.76,31.38,116,21,low,rainy,16.4,3
201541,Fish Fillet,Meat,0.69,3,2,340.94,227.01,173,23,low,summer,30.5,2
201542,Banana,Fruits,0.75,4,1,58.97,36.12,275,22,low,winter,25.3,1
201543,Grapes,Fruits,0.55,6,2,123.75,91.96,290,27,low,summer,22.6,2
201544,Papaya,Fruits,0.87,2,2,77.0,57.93,234,19,low,rainy,28.4,2
201545,Papaya,Fruits,0.7,4,2,76.79,57.29,278,65,medium,winter,12.6,2
201546,Cake,Bakery,0.87,2,3,279.2,212.5,153,25,low,winter,15.5,3
201547,Grapes,Fruits,0.67,5,2,135.58,106.7,226,49,low,winter,20.9,2
201548,Minced Meat,Meat,0.86,0,3,307.31,236.16,151,46,medium,summer,11.4,3
201549,Paneer,Dairy,0.98,0,7,116.96,92.2,297,66,low,winter,9.9,7
201550,Paneer,Dairy,0.54,6,1,126.87,103.96,75,38,high,rainy,14.5,1
201551,Potato,Vegetables,0.89,0,19,31.72,25.46,269,74,medium,summer,4.4,19
201552,Bun,Bakery,0.87,2,1,29.79,21.17,199,34,low,winter,21.8,1
201553,Yogurt,Dairy,0.99,0,8,74.1,47.97,295,42,low,winter,17.8,8
201554,Potato,Vegetables,0.83,4,16,29.53,22.83,126,74,high,rainy,0.0,16
201555,Fish Fillet,Meat,0.84,2,1,322.34,226.23,79,17,low,summer,22.5,1
201556,Spinach,Vegetables,0.81,1,3,30.79,25.04,183,33,low,rainy,15.0,3
201557,Milk,Dairy,0.79,3,2,54.84,42.21,204,46,medium,summer,16.4,2
201558,Cucumber,Vegetables,0.98,0,6,33.61,26.47,91,64,high,winter,0.0,6
201559,Cheese,Dairy,0.39,13,6,209.65,146.6,213,35,low,winter,19.7,6
201560,Croissant,Bakery,0.83,2,2,57.54,46.32,211,81,medium,summer,12.1,2
201561,Cucumber,Vegetables,0.86,3,4,33.97,22.58,142,69,medium,winter,5.9,4
201562,Spinach,Vegetables,0.84,2,3,27.85,18.7,279,70,medium,winter,7.3,3
201563,Spinach,Vegetables,0.92,1,2,27.2,16.38,120,52,medium,winter,12.5,2
201564,Yogurt,Dairy,0.48,6,1,69.21,42.41,294,30,low,summer,34.3,1
201565,Mutton,Meat,0.94,0,7,723.45,456.91,166,35,low,summer,13.8,7
201566,Potato,Vegetables,0.79,8,13,35.16,21.86,266,27,low,winter,15.5,13
201567,Yogurt,Dairy,0.7,4,3,63.83,40.81,196,62,medium,winter,8.0,3
201568,Grapes,Fruits,0.92,1,5,131.13,85.54,177,64,medium,winter,3.0,5
201569,Fish Fillet,Meat,0.68,3,1,356.49,216.26,113,28,medium,summer,18.0,1
201570,Minced Meat,Meat,0.77,2,3,303.86,219.66,92,18,low,rainy,14.6,3
201571,Paneer,Dairy,0.71,2,6,117.22,71.29,80,67,high,summer,5.0,6
201572,Minced Meat,Meat,0.74,2,2,309.58,228.93,168,43,medium,summer,16.5,2
201573,Paneer,Dairy,0.82,1,6,120.9,88.49,72,31,medium,summer,3.7,6
201574,Yogurt,Dairy,0.59,4,4,68.53,42.86,277,76,medium,summer,15.1,4
201575,Tomato,Vegetables,0.82,1,7,32.22,20.18,215,28,low,summer,17.2,7
201576,Butter,Dairy,0.44,19,12,101.24,68.62,101,10,low,winter,22.6,12
201577,Fish Fillet,Meat,0.82,1,3,372.51,300.36,138,37,medium,rainy,8.8,3
201578,Cheese,Dairy,0.35,14,7,196.34,122.79,248,13,low,rainy,25.0,7
201579,Grapes,Fruits,0.81,2,6,121.15,96.04,106,86,high,summer,0.0,6
201580,Papaya,Fruits,0.74,3,1,75.32,51.95,70,12,low,summer,22.9,1
201581,Bun,Bakery,0.88,0,3,27.47,17.67,251,81,medium,summer,5.5,3
201582,Muffin,Bakery,0.91,2,3,37.65,24.66,138,49,medium,winter,8.1,3
201583,Banana,Fruits,0.65,4,1,58.23,47.3,208,68,medium,rainy,16.8,1
201584,Paneer,Dairy,0.46,6,1,128.62,78.88,63,54,high,summer,14.2,1
201585,Bread,Bakery,0.93,1,3,39.38,24.54,92,62,high,summer,1.1,3
201586,Papaya,Fruits,0.72,3,1,74.04,56.67,237,57,medium,rainy,15.3,1
201587,Minced Meat,Meat,0.67,3,1,327.38,226.69,132,20,low,summer,29.4,1
201588,Cucumber,Vegetables,0.9,2,4,36.49,23.7,232,15,low,summer,24.1,4
201589,Potato,Vegetables,0.72,10,11,30.63,23.59,206,48,medium,winter,3.0,11
201590,Carrot,Vegetables,0.76,9,4,38.2,25.99,319,63,low,rainy,18.5,4
201591,Carrot,Vegetables,0.85,2,12,41.9,32.25,176,15,low,summer,16.0,12
201592,Yogurt,Dairy,0.52,6,3,69.59,43.13,104,62,high,winter,9.5,3
201593,Croissant,Bakery,0.91,1,2,58.75,46.8,222,40,low,winter,16.7,2
201594,Potato,Vegetables,0.72,15,5,34.66,25.12,197,56,medium,winter,4.8,5
201595,Mutton,Meat,0.75,4,3,671.3,424.22,173,31,low,summer,18.2,3
201596,Butter,Dairy,0.49,21,8,100.48,71.33,204,29,low,summer,23.3,8
201597,Bun,Bakery,0.88,2,1,30.54,20.86,81,34,medium,rainy,9.9,1
201598,Butter,Dairy,0.63,14,16,87.73,61.6,160,78,medium,summer,6.9,16
201599,Mutton,Meat,0.63,6,2,749.21,491.46,63,26,medium,summer,17.6,2
201600,Cucumber,Vegetables,0.67,6,1,33.74,20.34,83,20,medium,rainy,14.9,1
201601,Carrot,Vegetables,0.9,2,11,41.47,31.37,176,28,low,winter,13.5,11
201602,Cake,Bakery,0.78,3,3,273.96,168.39,226,69,medium,rainy,5.8,3
201603,Apple,Fruits,0.75,6,7,133.67,108.76,248,50,low,winter,11.6,7
201604,Potato,Vegetables,0.64,10,10,31.7,22.54,241,42,low,rainy,15.8,10
201605,Papaya,Fruits,0.6,4,1,82.35,63.56,101,40,medium,winter,17.0,1
201606,Mutton,Meat,0.8,4,2,784.45,477.85,77,9,low,rainy,27.9,2
201607,Paneer,Dairy,0.58,6,1,127.48,102.76,198,40,low,rainy,18.5,1
201608,Butter,Dairy,0.58,14,17,100.71,78.84,123,75,high,winter,4.8,17
201609,Cake,Bakery,0.81,4,2,260.71,175.25,126,52,medium,winter,12.6,2
201610,Carrot,Vegetables,0.7,10,4,41.6,29.35,259,45,low,winter,17.0,4
201611,Bun,Bakery,0.96,1,2,26.93,18.52,81,74,high,winter,10.7,2
201612,Potato,Vegetables,0.46,18,3,34.82,23.11,179,36,low,rainy,22.8,3
201613,Potato,Vegetables,0.66,11,8,29.91,22.75,274,67,medium,rainy,4.8,8
201614,Mutton,Meat,0.7,4,2,725.53,436.05,153,27,low,rainy,22.2,2
201615,Cucumber,Vegetables,0.93,0,6,34.55,22.43,148,49,medium,rainy,1.9,6
201616,Bread,Bakery,0.96,0,4,40.05,28.42,147,41,medium,winter,8.8,4
201617,Spinach,Vegetables,0.97,0,3,29.76,22.19,303,63,low,rainy,14.0,3
201618,Cucumber,Vegetables,0.87,1,7,34.28,24.21,128,40,medium,rainy,1.8,7
201619,Apple,Fruits,0.62,8,4,132.22,98.5,262,22,low,winter,21.5,4
201620,Fish Fillet,Meat,0.93,0,3,320.03,208.9,148,43,medium,summer,9.2,3
201621,Orange,Fruits,0.58,7,4,95.72,60.21,197,30,low,summer,22.7,4
201622,Yogurt,Dairy,0.57,5,4,74.46,60.18,233,73,medium,summer,11.8,4
201623,Papaya,Fruits,0.75,3,1,82.25,51.37,137,41,medium,rainy,16.5,1
201624,Potato,Vegetables,0.68,13,8,30.9,20.43,198,24,low,winter,16.7,8
201625,Spinach,Vegetables,0.9,0,4,27.91,22.81,222,53,medium,rainy,9.4,4
201626,Paneer,Dairy,0.71,4,3,114.95,87.65,157,20,low,rainy,24.1,3
201627,Chicken Breast,Meat,0.6,4,1,268.26,185.16,168,42,medium,summer,19.2,1
201628,Tomato,Vegetables,0.73,7,1,37.39,29.47,268,43,low,winter,17.6,1
201629,Bun,Bakery,0.82,2,2,29.88,23.17,233,40,low,summer,18.7,2
201630,Carrot,Vegetables,0.84,7,8,40.53,28.24,214,34,low,winter,12.7,8
201631,Banana,Fruits,0.69,4,1,52.57,36.13,229,40,low,rainy,24.1,1
201632,Sausage,Meat,0.6,5,5,179.81,119.22,109,40,medium,summer,8.2,5
201633,Yogurt,Dairy,0.85,2,5,74.76,56.81,96,30,medium,winter,4.4,5
201634,Fish Fillet,Meat,0.78,1,3,336.69,236.1,65,34,high,rainy,3.7,3
201635,Spinach,Vegetables,0.81,2,3,25.86,17.75,156,33,low,winter,13.6,3
201636,Bread,Bakery,0.92,1,4,46.11,32.61,182,24,low,summer,20.2,4
201637,Cucumber,Vegetables,0.9,1,6,35.8,25.35,72,47,high,rainy,0.0,6
201638,Papaya,Fruits,0.77,2,2,73.63,56.14,165,16,low,summer,23.2,2
201639,Fish Fillet,Meat,0.94,1,4,368.44,294.93,170,26,low,winter,18.8,4
201640,Muffin,Bakery,0.88,2,2,34.82,21.44,210,25,low,rainy,28.0,2
201641,Bread,Bakery,0.88,3,1,39.45,25.41,89,31,medium,rainy,12.0,1
201642,Spinach,Vegetables,0.78,2,1,27.4,16.83,98,36,medium,winter,9.1,1
201643,Carrot,Vegetables,0.74,4,10,41.34,25.73,118,39,medium,summer,3.4,10
201644,Spinach,Vegetables,0.76,2,2,26.9,18.21,249,26,low,summer,30.2,2
201645,Muffin,Bakery,0.88,0,4,33.77,20.57,87,41,medium,summer,9.6,4
201646,Orange,Fruits,0.96,0,9,97.01,69.4,209,82,medium,winter,1.9,9
201647,Apple,Fruits,0.85,2,9,148.58,90.15,159,71,medium,winter,0.0,9
201648,Sausage,Meat,0.86,3,6,189.46,140.42,59,29,medium,winter,1.9,6
201649,Carrot,Vegetables,0.81,8,6,38.96,30.41,87,71,high,summer,2.2,6
201650,Butter,Dairy,0.28,25,4,100.43,77.07,161,7,low,summer,24.5,4
201651,Bread,Bakery,0.89,0,3,40.24,25.68,97,37,medium,rainy,7.9,3
201652,Banana,Fruits,0.57,4,2,56.26,40.25,236,42,low,summer,29.4,2
201653,Yogurt,Dairy,0.62,5,4,74.41,48.45,274,55,low,winter,17.9,4
201654,Cheese,Dairy,0.18,17,3,230.85,138.74,222,48,low,rainy,26.2,3
201655,Bun,Bakery,0.93,0,3,30.64,25.01,219,40,low,rainy,17.2,3
201656,Croissant,Bakery,0.92,1,3,53.3,34.34,203,66,medium,winter,5.5,3
201657,Bun,Bakery,0.81,2,1,29.13,23.67,140,69,medium,rainy,14.6,1
201658,Papaya,Fruits,0.9,1,4,83.03,65.25,305,64,low,rainy,13.3,4
201659,Bread,Bakery,0.94,0,4,41.95,30.88,126,71,high,summer,3.0,4
201660,Papaya,Fruits,0.7,3,2,78.5,48.22,164,47,medium,winter,13.9,2
201661,Tomato,Vegetables,0.71,5,3,35.61,23.67,126,15,low,summer,24.5,3
201662,Apple,Fruits,0.64,6,7,146.87,102.06,291,12,low,summer,20.6,7
201663,Bread,Bakery,0.88,2,1,40.38,32.14,102,61,high,winter,9.8,1
201664,Bread,Bakery,0.8,3,1,45.94,32.15,90,64,high,summer,9.2,1
201665,Cucumber,Vegetables,0.9,2,5,39.28,26.74,112,47,medium,rainy,2.3,5
201666,Muffin,Bakery,0.84,3,1,38.43,28.72,209,35,low,winter,20.2,1
201667,Croissant,Bakery,0.81,2,2,52.39,36.72,104,72,high,summer,8.7,2
201668,Carrot,Vegetables,0.88,3,12,39.74,29.71,230,31,low,rainy,16.1,12
201669,Muffin,Bakery,0.87,2,2,34.83,28.22,107,65,high,summer,6.8,2
201670,Muffin,Bakery,0.84,3,2,36.26,23.0,92,88,high,summer,11.8,2
201671,Milk,Dairy,0.63,4,1,54.86,35.61,266,31,low,summer,31.8,1
201672,Croissant,Bakery,0.93,1,3,55.99,45.59,101,20,low,summer,14.5,3
201673,Mutton,Meat,0.77,5,2,773.71,515.47,42,44,high,winter,9.1,2
201674,Sausage,Meat,0.93,0,10,168.38,109.12,133,13,low,winter,16.6,10
201675,Butter,Dairy,0.47,20,11,89.49,59.63,280,33,low,winter,22.1,11
201676,Carrot,Vegetables,0.9,3,11,43.25,29.04,190,83,medium,rainy,3.4,11
201677,Apple,Fruits,0.65,5,8,152.18,123.12,90,70,high,summer,0.0,8
201678,Cucumber,Vegetables,0.68,5,2,39.06,26.22,82,19,medium,rainy,18.0,2
201679,Spinach,Vegetables,0.87,1,3,29.33,20.85,71,61,high,rainy,2.7,3
201680,Minced Meat,Meat,0.94,1,3,329.7,214.91,121,41,medium,winter,7.8,3
201681,Chicken Breast,Meat,0.69,4,2,248.42,167.07,125,35,medium,rainy,18.2,2
201682,Cake,Bakery,0.85,2,4,255.46,178.9,217,66,medium,winter,8.4,4
201683,Milk,Dairy,0.99,0,6,60.04,46.87,222,74,medium,rainy,3.2,6
201684,Potato,Vegetables,0.65,13,6,30.63,20.81,315,51,low,summer,15.5,6
201685,Sausage,Meat,0.94,1,9,178.11,118.85,108,42,medium,winter,1.5,9
201686,Yogurt,Dairy,0.57,6,2,68.98,50.45,178,30,low,rainy,21.7,2
201687,Sausage,Meat,0.91,0,10,190.29,126.8,68,29,medium,rainy,1.4,10
201688,Papaya,Fruits,0.77,2,4,80.82,59.57,234,79,medium,summer,9.1,4
201689,Banana,Fruits,0.74,4,3,51.06,33.94,94,59,high,winter,1.4,3
201690,Croissant,Bakery,0.96,1,3,54.76,43.7,100,22,low,winter,11.9,3
201691,Sausage,Meat,0.62,8,3,184.73,122.8,121,38,medium,winter,11.1,3
201692,Carrot,Vegetables,0.79,6,8,41.65,25.68,62,12,low,summer,8.9,8
201693,Cucumber,Vegetables,0.84,1,7,37.29,23.83,319,36,low,summer,16.4,7
201694,Apple,Fruits,0.6,7,6,131.09,86.25,103,70,high,winter,0.0,6
201695,Butter,Dairy,0.78,9,21,93.23,70.83,162,71,medium,rainy,5.9,21
201696,Carrot,Vegetables,0.6,12,3,36.94,25.07,80,14,low,rainy,22.8,3
201697,Carrot,Vegetables,0.71,9,6,40.26,29.08,247,40,low,rainy,16.0,6
201698,Paneer,Dairy,0.56,6,2,130.5,98.14,247,26,low,winter,22.5,2
201699,Croissant,Bakery,0.89,1,3,60.29,37.31,169,78,medium,winter,7.0,3
201700,Papaya,Fruits,0.73,3,2,76.15,54.82,97,59,high,summer,8.4,2
201701,Muffin,Bakery,0.92,0,4,37.81,27.01,164,73,medium,rainy,5.5,4
201702,Carrot,Vegetables,0.92,5,10,39.54,31.16,280,19,low,winter,16.7,10
201703,Bun,Bakery,0.97,0,3,27.15,21.06,210,95,medium,winter,6.8,3
201704,Apple,Fruits,0.97,0,12,148.55,111.92,113,85,high,winter,0.0,12
201705,Butter,Dairy,0.95,0,29,98.1,74.7,288,22,low,winter,20.5,29
201706,Muffin,Bakery,0.84,0,4,37.71,26.67,172,69,medium,summer,7.4,4
201707,Cucumber,Vegetables,0.98,0,7,36.5,26.34,254,43,low,winter,9.0,7
201708,Grapes,Fruits,0.87,0,7,121.3,82.07,123,73,high,summer,0.0,7
201709,Milk,Dairy,0.59,4,3,54.64,35.28,130,13,low,rainy,24.6,3
201710,Apple,Fruits,0.74,7,5,145.31,94.61,80,58,high,winter,0.0,5
201711,Muffin,Bakery,0.85,3,1,32.69,22.89,82,87,high,winter,7.5,1
201712,Muffin,Bakery,0.89,0,4,33.35,25.68,109,39,medium,summer,4.9,4
201713,Yogurt,Dairy,0.91,0,7,67.53,48.46,99,64,high,rainy,0.9,7
201714,Butter,Dairy,0.32,25,6,89.88,62.25,144,8,low,winter,27.9,6
201715,Bun,Bakery,0.75,2,2,27.65,18.94,124,61,medium,rainy,14.8,2
201716,Muffin,Bakery,0.88,0,3,34.16,24.32,122,55,medium,summer,5.3,3
201717,Apple,Fruits,0.99,0,12,136.02,105.73,294,36,low,rainy,18.5,12
201718,Muffin,Bakery,0.88,1,3,35.37,28.75,242,80,medium,rainy,6.9,3
201719,Grapes,Fruits,0.63,5,2,125.66,96.1,136,49,medium,winter,13.7,2
201720,Potato,Vegetables,0.86,2,18,33.77,22.58,184,27,low,winter,12.0,18
201721,Croissant,Bakery,0.87,1,3,58.14,41.48,173,45,medium,summer,8.5,3
201722,Potato,Vegetables,0.84,0,20,31.58,23.71,110,49,medium,summer,3.0,20
201723,Cucumber,Vegetables,0.62,6,1,34.53,27.54,298,79,medium,rainy,17.3,1
201724,Yogurt,Dairy,0.92,0,7,67.35,52.58,131,52,medium,summer,9.6,7
201725,Paneer,Dairy,0.85,1,6,122.06,99.8,190,23,low,rainy,16.3,6
201726,Bread,Bakery,0.88,3,2,39.59,24.17,253,56,low,winter,20.1,2
201727,Butter,Dairy,0.92,4,27,95.43,75.15,181,77,medium,winter,1.7,27
201728,Minced Meat,Meat,0.87,1,2,308.71,234.48,153,10,low,summer,18.8,2
201729,Fish Fillet,Meat,0.88,0,3,333.42,273.22,66,9,low,summer,16.2,3
201730,Mutton,Meat,0.84,2,4,788.42,578.58,53,34,high,summer,6.0,4
201731,Paneer,Dairy,0.51,6,1,115.35,70.01,126,36,medium,summer,20.0,1
201732,Grapes,Fruits,0.57,6,1,138.28,88.39,274,38,low,rainy,28.4,1
201733,Butter,Dairy,0.85,5,26,98.78,70.81,203,74,medium,winter,5.1,26
201734,Croissant,Bakery,0.87,0,3,57.81,43.58,168,50,medium,summer,8.5,3
201735,Yogurt,Dairy,0.79,1,7,73.82,51.62,254,45,low,summer,14.8,7
201736,Croissant,Bakery,0.8,2,1,57.37,38.04,141,87,high,summer,6.6,1
201737,Muffin,Bakery,0.96,0,4,37.35,28.44,254,30,low,rainy,21.7,4
201738,Papaya,Fruits,0.87,2,3,77.36,62.33,300,46,low,rainy,17.7,3
201739,Mutton,Meat,0.79,3,4,787.06,538.95,172,42,medium,summer,12.3,4
201740,Yogurt,Dairy,0.85,1,8,74.19,46.26,92,77,high,rainy,0.0,8
201741,Butter,Dairy,0.78,6,23,104.29,76.18,221,67,medium,summer,3.7,23
201742,Cheese,Dairy,0.51,10,11,198.8,138.23,123,75,high,winter,2.9,11
201743,Papaya,Fruits,0.88,1,3,86.56,54.77,123,43,medium,winter,7.3,3
201744,Chicken Breast,Meat,0.62,4,1,268.17,190.73,118,38,medium,rainy,21.0,1
201745,Croissant,Bakery,0.76,2,1,58.54,47.65,124,68,high,summer,9.9,1
201746,Cheese,Dairy,0.34,11,8,213.31,163.03,149,37,medium,rainy,10.4,8
201747,Spinach,Vegetables,0.89,1,4,27.52,20.42,231,20,low,rainy,20.8,4
201748,Mutton,Meat,0.71,6,1,715.67,553.74,44,36,high,winter,10.1,1
201749,Orange,Fruits,0.68,5,4,95.37,70.83,175,32,low,rainy,20.1,4
201750,Milk,Dairy,0.75,4,2,51.98,41.84,186,26,low,rainy,16.3,2
201751,Papaya,Fruits,0.8,2,3,87.26,55.8,291,53,low,rainy,18.5,3
201752,Fish Fillet,Meat,0.88,2,2,372.68,282.42,148,16,low,winter,26.5,2
201753,Milk,Dairy,0.67,3,4,59.9,38.73,97,79,high,rainy,8.1,4
201754,Spinach,Vegetables,0.97,0,3,30.36,20.21,143,40,medium,winter,7.6,3
201755,Chicken Breast,Meat,0.99,0,5,271.71,176.84,112,38,medium,rainy,0.0,5
201756,Croissant,Bakery,0.93,1,3,52.06,35.14,181,53,medium,rainy,7.6,3
201757,Milk,Dairy,0.56,5,2,55.94,40.8,85,18,low,rainy,20.7,2
201758,Grapes,Fruits,0.45,6,1,142.94,116.46,134,13,low,summer,17.6,1
201759,Cucumber,Vegetables,0.9,1,5,33.82,20.68,274,53,low,summer,11.2,5
201760,Milk,Dairy,0.79,2,3,53.43,42.24,66,15,medium,summer,8.8,3
201761,Bun,Bakery,0.87,2,1,30.7,23.0,181,34,low,rainy,20.0,1
201762,Banana,Fruits,0.91,1,5,59.62,36.98,227,53,medium,rainy,4.4,5
201763,Papaya,Fruits,0.87,2,2,78.85,50.08,235,31,low,winter,24.6,2
201764,Orange,Fruits,0.72,6,5,83.61,66.73,227,26,low,rainy,19.3,5
201765,Grapes,Fruits,0.9,0,7,126.05,91.35,129,49,medium,summer,2.6,7
201766,Bun,Bakery,0.93,2,1,30.37,19.76,204,40,low,winter,19.1,1
201767,Papaya,Fruits,0.87,1,5,80.83,58.86,260,83,medium,rainy,1.3,5
201768,Tomato,Vegetables,0.94,0,8,32.65,24.56,213,27,low,summer,14.8,8
201769,Orange,Fruits,0.82,2,8,96.83,70.53,264,14,low,rainy,16.1,8
201770,Mutton,Meat,0.7,6,2,725.09,587.65,133,41,medium,rainy,14.9,2
201771,Potato,Vegetables,0.78,5,14,31.13,23.53,105,39,medium,summer,4.2,14
201772,Orange,Fruits,0.67,6,5,86.97,69.76,180,32,low,winter,12.0,5
201773,Apple,Fruits,0.99,0,12,144.52,109.83,266,25,low,winter,10.6,12
201774,Orange,Fruits,0.66,7,4,82.98,63.85,257,19,low,winter,17.7,4
201775,Paneer,Dairy,0.82,1,6,128.42,90.6,275,78,medium,summer,5.9,6
201776,Cheese,Dairy,0.26,15,4,208.72,166.3,78,43,high,winter,13.8,4
201777,Cheese,Dairy,0.44,11,9,217.47,168.5,280,18,low,rainy,18.4,9
201778,Cheese,Dairy,0.42,11,10,207.75,141.39,122,32,medium,summer,11.8,10
201779,Yogurt,Dairy,0.65,4,5,72.65,57.9,154,64,medium,summer,6.1,5
201780,Milk,Dairy,0.64,4,3,52.18,32.46,250,40,low,rainy,17.4,3
201781,Cake,Bakery,0.97,0,5,240.78,152.81,123,29,medium,winter,0.0,5
201782,Banana,Fruits,0.67,4,3,58.85,42.41,280,19,low,summer,25.3,3
201783,Cucumber,Vegetables,0.99,0,7,36.38,29.18,301,47,low,rainy,14.0,7
201784,Carrot,Vegetables,0.79,4,10,42.06,28.15,94,41,medium,summer,2.6,10
201785,Tomato,Vegetables,0.99,0,8,32.43,23.5,201,64,medium,winter,0.6,8
201786,Papaya,Fruits,0.93,0,5,86.31,55.32,280,38,low,rainy,14.0,5
201787,Croissant,Bakery,0.83,2,2,57.84,38.15,237,87,medium,summer,15.9,2
201788,Paneer,Dairy,0.65,5,1,129.33,88.59,231,17,low,winter,28.0,1
201789,Sausage,Meat,0.66,7,3,179.95,139.39,102,33,medium,rainy,5.3,3
201790,Muffin,Bakery,0.85,1,3,37.51,26.39,191,73,medium,rainy,7.3,3
201791,Cheese,Dairy,0.7,6,14,207.2,167.94,75,78,high,rainy,1.6,14
201792,Fish Fillet,Meat,0.87,0,4,317.49,255.7,64,13,low,summer,19.8,4
201793,Potato,Vegetables,0.88,2,18,30.24,23.36,303,48,low,summer,13.9,18
201794,Cake,Bakery,0.99,0,5,278.42,200.38,228,37,low,winter,14.4,5
201795,Butter,Dairy,0.9,0,30,87.7,60.01,165,58,medium,summer,4.0,30
201796,Potato,Vegetables,0.81,3,18,29.68,22.27,141,65,medium,summer,2.8,18
201797,Cucumber,Vegetables,0.89,2,4,33.36,23.98,69,23,medium,rainy,4.7,4
201798,Milk,Dairy,0.56,5,1,59.15,44.48,277,55,low,winter,22.2,1
201799,Orange,Fruits,0.5,9,2,97.74,74.75,91,14,low,summer,21.0,2
201800,Apple,Fruits,0.84,4,7,142.51,104.98,251,23,low,winter,11.4,7
201801,Spinach,Vegetables,0.72,2,1,29.22,19.8,210,14,low,summer,29.4,1
201802,Yogurt,Dairy,0.44,7,1,71.11,54.12,241,39,low,summer,25.4,1
201803,Banana,Fruits,0.94,0,6,54.96,38.37,299,57,low,winter,7.9,6
201804,Orange,Fruits,0.89,2,9,90.31,59.6,69,54,high,winter,0.0,9
201805,Butter,Dairy,0.58,15,14,92.89,62.92,118,62,high,rainy,1.6,14
201806,Butter,Dairy,0.35,23,6,93.77,64.24,168,34,low,summer,22.3,6
201807,Bun,Bakery,0.8,1,2,26.28,18.91,207,24,low,summer,21.9,2
201808,Muffin,Bakery,0.82,1,2,34.42,26.87,257,27,low,summer,18.7,2
201809,Yogurt,Dairy,0.87,1,7,67.0,44.13,92,51,high,winter,0.0,7
201810,Cake,Bakery,0.91,1,5,275.83,198.99,147,53,medium,summer,1.2,5
