product_id,product_name,product_category,days_since_arrival,storage_type,storage_condition,packaging_type,display_type,is_damaged,weather_condition,product_sensitivity,freshness_score
101251,Milk,Dairy,8,fridge,good,sealed,freezer,no,hot,high,0.27
101252,Fish Fillet,Meat,4,freezer,good,sealed,freezer,no,hot,high,0.66
101253,Minced Meat,Meat,7,freezer,average,sealed,fridge,no,normal,high,0.48
101254,Butter,Dairy,4,freezer,average,sealed,freezer,no,cold,low,0.61
101255,Papaya,Fruits,8,room_temp,good,open,open_shelf,no,hot,high,0.35
101256,Milk,Dairy,5,fridge,good,sealed,freezer,no,hot,high,0.55
101257,Apple,Fruits,4,room_temp,poor,sealed,open_shelf,no,normal,medium,0.68
101258,Fish Fillet,Meat,1,room_temp,good,sealed,open_shelf,no,hot,high,0.69
101259,Cake,Bakery,1,room_temp,good,sealed,open_shelf,no,normal,medium,0.95
101260,Cake,Bakery,0,freezer,good,open,freezer,no,hot,medium,0.68
101261,Papaya,Fruits,4,room_temp,average,sealed,open_shelf,no,hot,high,0.55
101262,Croissant,Bakery,3,room_temp,good,open,open_shelf,no,hot,medium,0.77
101263,Fish Fillet,Meat,2,freezer,good,sealed,freezer,no,hot,high,0.75
101264,Muffin,Bakery,3,room_temp,good,open,open_shelf,no,normal,medium,0.87
101265,Carrot,Vegetables,7,fridge,good,sealed,fridge,yes,cold,low,0.7
101266,Sausage,Meat,4,freezer,good,sealed,freezer,no,hot,medium,0.81
101267,Cheese,Dairy,0,fridge,poor,sealed,fridge,yes,normal,medium,0.63
101268,Cheese,Dairy,5,fridge,good,sealed,fridge,no,normal,medium,0.85
101269,Grapes,Fruits,8,fridge,good,sealed,fridge,no,normal,high,0.36
101270,Mutton,Meat,6,freezer,average,sealed,freezer,no,normal,medium,0.76
101271,Mutton,Meat,4,freezer,average,sealed,freezer,no,hot,medium,0.73
101272,Yogurt,Dairy,4,fridge,good,sealed,fridge,no,normal,high,0.78
101273,Spinach,Vegetables,3,fridge,average,open,fridge,no,normal,high,0.75
101274,Apple,Fruits,5,room_temp,average,open,open_shelf,no,hot,medium,0.69
101275,Orange,Fruits,11,room_temp,good,sealed,fridge,no,hot,medium,0.46
101276,Cake,Bakery,3,room_temp,average,open,fridge,no,cold,medium,0.73
101277,Bread,Bakery,0,room_temp,good,open,fridge,no,normal,medium,0.88
101278,Butter,Dairy,3,fridge,average,sealed,open_shelf,no,normal,low,0.77
101279,Spinach,Vegetables,5,fridge,poor,sealed,fridge,no,cold,high,0.47
101280,Milk,Dairy,5,fridge,poor,sealed,fridge,no,normal,high,0.53
101281,Tomato,Vegetables,10,fridge,good,open,fridge,no,normal,medium,0.63
101282,Orange,Fruits,10,room_temp,good,sealed,open_shelf,no,hot,medium,0.57
101283,Milk,Dairy,8,fridge,good,sealed,fridge,no,hot,high,0.38
101284,Minced Meat,Meat,4,freezer,good,sealed,freezer,no,cold,high,0.76
101285,Croissant,Bakery,5,room_temp,good,sealed,open_shelf,no,hot,medium,0.71
101286,Tomato,Vegetables,3,fridge,average,sealed,fridge,no,normal,medium,0.78
101287,Chicken Breast,Meat,6,freezer,good,sealed,freezer,no,hot,high,0.61
101288,Carrot,Vegetables,7,fridge,good,open,fridge,no,normal,low,0.84
101289,Paneer,Dairy,2,fridge,good,sealed,freezer,no,normal,high,0.78
101290,Butter,Dairy,4,fridge,good,sealed,open_shelf,no,hot,low,0.8
101291,Orange,Fruits,6,room_temp,good,open,open_shelf,no,normal,medium,0.75
101292,Potato,Vegetables,5,fridge,good,sealed,fridge,no,normal,low,0.9
101293,Yogurt,Dairy,2,fridge,good,sealed,fridge,yes,normal,high,0.69
101294,Spinach,Vegetables,4,fridge,average,open,fridge,no,normal,high,0.64
101295,Paneer,Dairy,1,fridge,good,sealed,open_shelf,no,cold,high,0.9
101296,Potato,Vegetables,8,fridge,good,open,open_shelf,no,normal,low,0.73
101297,Milk,Dairy,2,fridge,good,sealed,fridge,no,normal,high,0.88
101298,Banana,Fruits,6,room_temp,good,sealed,open_shelf,yes,cold,high,0.45
101299,Fish Fillet,Meat,2,freezer,good,sealed,freezer,no,hot,high,0.82
101300,Cake,Bakery,0,room_temp,good,open,open_shelf,no,cold,medium,0.99
101301,Grapes,Fruits,4,room_temp,good,open,open_shelf,no,cold,high,0.77
101302,Potato,Vegetables,0,fridge,good,sealed,fridge,no,normal,low,0.99
101303,Minced Meat,Meat,3,freezer,average,sealed,freezer,no,cold,high,0.75
101304,Yogurt,Dairy,6,fridge,good,sealed,fridge,no,hot,high,0.59
101305,Carrot,Vegetables,8,fridge,poor,open,fridge,no,cold,low,0.66
101306,Butter,Dairy,3,fridge,good,sealed,open_shelf,no,normal,low,0.89
101307,Potato,Vegetables,5,room_temp,poor,open,open_shelf,no,cold,low,0.55
101308,Minced Meat,Meat,5,freezer,average,sealed,freezer,no,normal,high,0.61
101309,Papaya,Fruits,11,room_temp,good,open,fridge,no,normal,high,0.14
101310,Mutton,Meat,4,freezer,average,sealed,freezer,no,hot,medium,0.75
101311,Apple,Fruits,2,room_temp,average,open,open_shelf,no,hot,medium,0.71
101312,Spinach,Vegetables,7,fridge,good,open,fridge,no,normal,high,0.48
101313,Orange,Fruits,0,room_temp,average,open,fridge,no,hot,medium,0.79
101314,Cake,Bakery,5,room_temp,good,open,open_shelf,no,normal,medium,0.79
101315,Papaya,Fruits,11,room_temp,poor,open,open_shelf,no,hot,high,0.05
101316,Muffin,Bakery,3,room_temp,good,open,open_shelf,no,normal,medium,0.84
101317,Chicken Breast,Meat,1,freezer,good,sealed,freezer,no,normal,high,0.97
101318,Spinach,Vegetables,7,fridge,good,open,fridge,no,normal,high,0.46
101319,Cake,Bakery,5,room_temp,good,open,open_shelf,yes,cold,medium,0.65
101320,Tomato,Vegetables,0,fridge,good,open,fridge,no,normal,medium,0.97
101321,Carrot,Vegetables,8,fridge,average,sealed,fridge,no,normal,low,0.77
101322,Chicken Breast,Meat,0,freezer,good,sealed,freezer,no,normal,high,0.97
101323,Tomato,Vegetables,5,fridge,average,sealed,fridge,no,hot,medium,0.71
101324,Paneer,Dairy,9,fridge,good,sealed,fridge,no,cold,high,0.34
101325,Minced Meat,Meat,1,freezer,good,sealed,freezer,no,hot,high,0.86
101326,Sausage,Meat,3,freezer,average,sealed,freezer,no,normal,medium,0.86
101327,Papaya,Fruits,1,room_temp,good,open,open_shelf,yes,cold,high,0.77
101328,Spinach,Vegetables,3,fridge,good,open,fridge,no,hot,high,0.66
101329,Muffin,Bakery,4,room_temp,good,open,open_shelf,no,hot,medium,0.77
101330,Tomato,Vegetables,3,fridge,poor,sealed,fridge,no,normal,medium,0.76
101331,Yogurt,Dairy,6,fridge,good,sealed,freezer,no,normal,high,0.57
101332,Fish Fillet,Meat,6,freezer,good,sealed,freezer,no,hot,high,0.54
101333,Fish Fillet,Meat,5,freezer,good,sealed,freezer,no,normal,high,0.64
101334,Muffin,Bakery,0,room_temp,good,open,open_shelf,no,hot,medium,0.92
101335,Bread,Bakery,0,room_temp,average,open,open_shelf,no,cold,medium,0.91
101336,Yogurt,Dairy,9,fridge,average,sealed,fridge,yes,cold,high,0.25
101337,Minced Meat,Meat,1,freezer,poor,sealed,freezer,no,normal,high,0.8
101338,Cheese,Dairy,6,fridge,good,sealed,fridge,no,normal,medium,0.76
101339,Grapes,Fruits,7,room_temp,average,open,open_shelf,no,hot,high,0.44
101340,Spinach,Vegetables,11,fridge,average,open,fridge,no,normal,high,0.08
101341,Fish Fillet,Meat,2,freezer,good,sealed,freezer,no,normal,high,0.89
101342,Orange,Fruits,8,room_temp,average,sealed,open_shelf,no,normal,medium,0.65
101343,Paneer,Dairy,1,room_temp,good,sealed,open_shelf,no,normal,high,0.77
101344,Minced Meat,Meat,6,freezer,good,sealed,freezer,no,normal,high,0.65
101345,Yogurt,Dairy,2,fridge,average,sealed,fridge,no,cold,high,0.84
101346,Minced Meat,Meat,7,freezer,good,sealed,freezer,no,hot,high,0.52
101347,Paneer,Dairy,7,fridge,good,sealed,open_shelf,no,hot,high,0.34
101348,Tomato,Vegetables,0,fridge,good,sealed,fridge,no,normal,medium,0.99
101349,Sausage,Meat,3,freezer,average,sealed,freezer,no,cold,medium,0.86
101350,Cake,Bakery,1,room_temp,good,sealed,open_shelf,no,hot,medium,0.93
101351,Apple,Fruits,6,room_temp,good,sealed,open_shelf,no,hot,medium,0.74
101352,Cake,Bakery,4,room_temp,good,open,fridge,no,cold,medium,0.75
101353,Cake,Bakery,0,room_temp,good,open,open_shelf,no,hot,medium,0.88
101354,Croissant,Bakery,3,room_temp,average,open,open_shelf,no,hot,medium,0.72
101355,Croissant,Bakery,0,room_temp,good,open,fridge,no,cold,medium,0.88
101356,Orange,Fruits,2,room_temp,good,open,fridge,no,normal,medium,0.8
101357,Grapes,Fruits,2,freezer,average,open,fridge,no,hot,high,0.48
101358,Carrot,Vegetables,4,fridge,average,sealed,freezer,no,normal,low,0.78
101359,Banana,Fruits,5,room_temp,good,open,fridge,no,normal,high,0.55
101360,Cake,Bakery,0,fridge,good,open,fridge,no,hot,medium,0.72
101361,Bread,Bakery,2,room_temp,good,open,open_shelf,no,hot,medium,0.79
101362,Banana,Fruits,2,room_temp,poor,sealed,open_shelf,no,normal,high,0.71
101363,Paneer,Dairy,8,fridge,good,sealed,open_shelf,no,hot,high,0.3
101364,Cucumber,Vegetables,1,fridge,good,open,fridge,no,normal,medium,0.92
101365,Cake,Bakery,0,room_temp,good,open,open_shelf,no,hot,medium,0.89
101366,Spinach,Vegetables,7,fridge,good,open,open_shelf,no,cold,high,0.47
101367,Orange,Fruits,5,room_temp,good,open,fridge,no,hot,medium,0.66
101368,Yogurt,Dairy,1,freezer,average,sealed,freezer,no,normal,high,0.65
101369,Cake,Bakery,0,room_temp,average,open,open_shelf,no,hot,medium,0.84
101370,Papaya,Fruits,1,room_temp,good,open,fridge,no,normal,high,0.8
101371,Fish Fillet,Meat,2,freezer,good,sealed,freezer,no,normal,high,0.92
101372,Butter,Dairy,4,fridge,good,sealed,fridge,no,normal,low,0.9
101373,Tomato,Vegetables,11,fridge,poor,sealed,freezer,no,hot,medium,0.28
101374,Chicken Breast,Meat,3,freezer,average,sealed,open_shelf,no,normal,high,0.7
101375,Paneer,Dairy,4,fridge,good,sealed,fridge,no,hot,high,0.63
101376,Paneer,Dairy,8,fridge,poor,sealed,fridge,yes,normal,high,0.05
101377,Milk,Dairy,0,fridge,poor,sealed,fridge,yes,cold,high,0.65
101378,Carrot,Vegetables,11,fridge,good,sealed,open_shelf,no,normal,low,0.68
101379,Tomato,Vegetables,4,room_temp,good,open,fridge,yes,cold,medium,0.51
101380,Banana,Fruits,5,room_temp,good,sealed,open_shelf,yes,hot,high,0.41
101381,Bread,Bakery,1,room_temp,good,open,open_shelf,no,normal,medium,0.92
101382,Cucumber,Vegetables,5,fridge,average,open,fridge,no,normal,medium,0.65
101383,Tomato,Vegetables,0,fridge,average,open,freezer,no,cold,medium,0.82
101384,Grapes,Fruits,10,room_temp,good,open,open_shelf,no,normal,high,0.42
101385,Paneer,Dairy,8,fridge,average,sealed,fridge,no,normal,high,0.37
101386,Apple,Fruits,5,room_temp,average,sealed,open_shelf,no,normal,medium,0.77
101387,Orange,Fruits,0,room_temp,good,sealed,open_shelf,no,normal,medium,0.99
101388,Chicken Breast,Meat,6,freezer,average,sealed,freezer,no,normal,high,0.58
101389,Bun,Bakery,0,fridge,good,open,fridge,no,normal,medium,0.77
101390,Sausage,Meat,2,freezer,good,sealed,freezer,no,cold,medium,0.93
101391,Cucumber,Vegetables,5,room_temp,average,open,open_shelf,no,normal,medium,0.51
101392,Cheese,Dairy,5,fridge,poor,sealed,freezer,no,hot,medium,0.52
101393,Muffin,Bakery,4,room_temp,poor,open,fridge,no,normal,medium,0.6
101394,Paneer,Dairy,6,fridge,good,sealed,fridge,no,cold,high,0.57
101395,Bread,Bakery,3,room_temp,good,open,fridge,no,normal,medium,0.8
101396,Spinach,Vegetables,10,fridge,average,open,fridge,no,hot,high,0.14
101397,Orange,Fruits,4,room_temp,poor,sealed,open_shelf,yes,normal,medium,0.51
101398,Cucumber,Vegetables,2,fridge,good,open,fridge,no,cold,medium,0.91
101399,Orange,Fruits,8,room_temp,good,open,open_shelf,no,normal,medium,0.71
101400,Muffin,Bakery,0,room_temp,poor,open,open_shelf,no,cold,medium,0.81
101401,Yogurt,Dairy,7,fridge,poor,sealed,fridge,no,hot,high,0.3
101402,Yogurt,Dairy,3,fridge,average,sealed,fridge,no,cold,high,0.74
101403,Yogurt,Dairy,7,fridge,good,sealed,open_shelf,yes,normal,high,0.35
101404,Fish Fillet,Meat,6,freezer,good,sealed,open_shelf,yes,hot,high,0.2
101405,Banana,Fruits,11,room_temp,average,open,open_shelf,no,cold,high,0.11
101406,Bun,Bakery,1,room_temp,good,open,fridge,yes,cold,medium,0.68
101407,Orange,Fruits,7,room_temp,good,open,open_shelf,yes,hot,medium,0.48
101408,Cucumber,Vegetables,11,fridge,average,open,fridge,no,cold,medium,0.53
101409,Orange,Fruits,5,room_temp,average,open,open_shelf,yes,cold,medium,0.52
101410,Butter,Dairy,6,fridge,average,sealed,fridge,no,normal,low,0.8
101411,Papaya,Fruits,9,room_temp,good,open,open_shelf,no,normal,high,0.3
101412,Chicken Breast,Meat,4,freezer,good,sealed,open_shelf,no,normal,high,0.68
101413,Mutton,Meat,4,freezer,good,sealed,freezer,no,hot,medium,0.82
101414,Grapes,Fruits,11,room_temp,good,open,open_shelf,no,hot,high,0.27
101415,Orange,Fruits,10,room_temp,good,open,fridge,no,hot,medium,0.45
101416,Sausage,Meat,3,freezer,average,sealed,freezer,no,hot,medium,0.73
101417,Paneer,Dairy,5,room_temp,good,sealed,fridge,no,cold,high,0.54
101418,Cake,Bakery,0,room_temp,good,open,fridge,no,normal,medium,0.83
101419,Butter,Dairy,1,fridge,average,sealed,fridge,no,hot,low,0.9
101420,Paneer,Dairy,3,fridge,average,sealed,fridge,yes,hot,high,0.48
101421,Sausage,Meat,3,freezer,poor,sealed,freezer,yes,cold,medium,0.5
101422,Croissant,Bakery,1,room_temp,average,open,open_shelf,no,cold,medium,0.86
101423,Potato,Vegetables,9,freezer,poor,open,freezer,no,cold,low,0.45
101424,Paneer,Dairy,5,fridge,average,sealed,fridge,no,normal,high,0.6
101425,Mutton,Meat,5,freezer,good,sealed,freezer,no,normal,medium,0.82
101426,Grapes,Fruits,9,fridge,good,open,fridge,no,hot,high,0.21
101427,Chicken Breast,Meat,5,freezer,good,sealed,freezer,no,cold,high,0.71
101428,Spinach,Vegetables,5,fridge,good,sealed,fridge,yes,hot,high,0.39
101429,Bun,Bakery,4,room_temp,good,open,open_shelf,no,cold,medium,0.86
101430,Muffin,Bakery,3,fridge,good,open,fridge,yes,hot,medium,0.41
101431,Banana,Fruits,0,room_temp,poor,sealed,open_shelf,no,cold,high,0.79
101432,Banana,Fruits,11,room_temp,good,open,open_shelf,no,cold,high,0.21
101433,Carrot,Vegetables,5,fridge,average,open,fridge,no,normal,low,0.83
101434,Cake,Bakery,3,room_temp,good,open,open_shelf,no,normal,medium,0.83
101435,Apple,Fruits,7,room_temp,poor,open,open_shelf,yes,hot,medium,0.27
101436,Minced Meat,Meat,0,freezer,good,sealed,freezer,no,normal,high,0.99
101437,Cake,Bakery,1,room_temp,good,sealed,open_shelf,no,hot,medium,0.89
101438,Cake,Bakery,5,room_temp,average,open,open_shelf,no,normal,medium,0.72
101439,Sausage,Meat,1,freezer,good,sealed,freezer,no,cold,medium,0.98
101440,Orange,Fruits,6,room_temp,good,sealed,open_shelf,no,hot,medium,0.73
101441,Yogurt,Dairy,7,fridge,good,sealed,fridge,no,cold,high,0.61
101442,Spinach,Vegetables,3,fridge,good,open,fridge,no,normal,high,0.74
101443,Carrot,Vegetables,0,fridge,good,sealed,freezer,no,hot,low,0.94
101444,Butter,Dairy,3,fridge,good,sealed,fridge,no,hot,low,0.91
101445,Potato,Vegetables,7,fridge,average,sealed,fridge,no,normal,low,0.81
101446,Spinach,Vegetables,11,fridge,average,open,fridge,no,hot,high,0.05
101447,Banana,Fruits,8,room_temp,good,sealed,fridge,no,hot,high,0.28
101448,Butter,Dairy,9,fridge,good,sealed,fridge,no,normal,low,0.84
101449,Bun,Bakery,2,room_temp,good,open,open_shelf,no,hot,medium,0.83
101450,Carrot,Vegetables,10,fridge,good,sealed,freezer,no,cold,low,0.72
101451,Potato,Vegetables,5,fridge,good,open,fridge,no,cold,low,0.9
101452,Croissant,Bakery,2,room_temp,good,open,open_shelf,no,cold,medium,0.91
101453,Yogurt,Dairy,9,fridge,average,sealed,fridge,no,hot,high,0.43
101454,Banana,Fruits,6,room_temp,good,sealed,open_shelf,no,normal,high,0.55
101455,Sausage,Meat,0,freezer,average,sealed,open_shelf,no,hot,medium,0.77
101456,Bread,Bakery,5,room_temp,good,open,open_shelf,no,hot,medium,0.73
101457,Spinach,Vegetables,2,fridge,average,open,fridge,no,normal,high,0.78
101458,Cake,Bakery,1,room_temp,good,open,open_shelf,no,hot,medium,0.85
101459,Cake,Bakery,5,room_temp,average,open,open_shelf,no,normal,medium,0.75
101460,Milk,Dairy,1,fridge,poor,sealed,fridge,no,normal,high,0.73
101461,Butter,Dairy,3,fridge,good,sealed,freezer,yes,hot,low,0.64
101462,Cheese,Dairy,0,fridge,poor,sealed,fridge,yes,hot,medium,0.61
101463,Spinach,Vegetables,0,fridge,poor,sealed,open_shelf,no,cold,high,0.78
101464,Banana,Fruits,8,room_temp,good,open,freezer,no,hot,high,0.21
101465,Yogurt,Dairy,3,fridge,good,sealed,fridge,no,cold,high,0.8
101466,Tomato,Vegetables,2,fridge,good,open,fridge,no,hot,medium,0.88
101467,Butter,Dairy,4,fridge,good,sealed,open_shelf,no,cold,low,0.89
101468,Bun,Bakery,2,room_temp,good,open,open_shelf,no,cold,medium,0.91
101469,Bread,Bakery,4,room_temp,poor,open,open_shelf,no,hot,medium,0.61
101470,Milk,Dairy,6,fridge,average,sealed,open_shelf,no,hot,high,0.34
101471,Croissant,Bakery,1,freezer,average,open,freezer,no,cold,medium,0.67
101472,Cake,Bakery,3,room_temp,poor,open,open_shelf,no,hot,medium,0.65
101473,Potato,Vegetables,6,fridge,average,open,fridge,no,normal,low,0.79
101474,Bun,Bakery,3,room_temp,good,sealed,open_shelf,yes,normal,medium,0.63
101475,Chicken Breast,Meat,4,freezer,average,sealed,freezer,no,cold,high,0.68
101476,Grapes,Fruits,2,room_temp,good,open,freezer,no,normal,high,0.78
101477,Muffin,Bakery,5,room_temp,good,open,open_shelf,no,normal,medium,0.72
101478,Minced Meat,Meat,7,fridge,good,sealed,open_shelf,no,normal,high,0.42
101479,Croissant,Bakery,2,room_temp,average,open,open_shelf,no,hot,medium,0.75
101480,Cake,Bakery,1,room_temp,good,open,open_shelf,no,cold,medium,0.97
101481,Grapes,Fruits,7,room_temp,good,open,open_shelf,no,hot,high,0.51
101482,Cake,Bakery,1,room_temp,good,open,open_shelf,no,hot,medium,0.85
101483,Banana,Fruits,8,room_temp,good,open,fridge,no,hot,high,0.21
101484,Paneer,Dairy,3,fridge,good,sealed,fridge,yes,hot,high,0.54
101485,Bread,Bakery,4,room_temp,average,sealed,open_shelf,no,normal,medium,0.81
101486,Cake,Bakery,4,room_temp,good,open,open_shelf,no,normal,medium,0.76
101487,Mutton,Meat,0,freezer,poor,sealed,freezer,no,hot,medium,0.74
101488,Banana,Fruits,2,room_temp,poor,open,open_shelf,no,normal,high,0.65
101489,Mutton,Meat,7,freezer,poor,sealed,freezer,yes,normal,medium,0.44
101490,Carrot,Vegetables,4,fridge,good,sealed,fridge,no,normal,low,0.95
101491,Butter,Dairy,6,fridge,poor,sealed,freezer,no,normal,low,0.66
101492,Cheese,Dairy,4,fridge,good,sealed,fridge,no,hot,medium,0.81
101493,Papaya,Fruits,8,room_temp,good,sealed,fridge,no,normal,high,0.34
101494,Cake,Bakery,0,room_temp,good,open,open_shelf,no,hot,medium,0.88
101495,Minced Meat,Meat,5,freezer,average,sealed,freezer,no,hot,high,0.53
101496,Potato,Vegetables,5,room_temp,average,open,open_shelf,no,normal,low,0.61
101497,Orange,Fruits,4,room_temp,good,open,open_shelf,no,hot,medium,0.73
101498,Cheese,Dairy,6,fridge,good,sealed,fridge,no,normal,medium,0.79
101499,Potato,Vegetables,9,fridge,good,open,fridge,no,hot,low,0.76
101500,Carrot,Vegetables,8,fridge,poor,sealed,fridge,no,hot,low,0.66
101501,Orange,Fruits,0,room_temp,good,open,open_shelf,no,normal,medium,0.98
101502,Banana,Fruits,3,room_temp,good,sealed,fridge,no,hot,high,0.61
101503,Paneer,Dairy,8,freezer,good,sealed,fridge,yes,cold,high,0.14
101504,Cheese,Dairy,0,fridge,average,sealed,fridge,no,normal,medium,0.9
101505,Minced Meat,Meat,0,freezer,good,sealed,freezer,no,hot,high,0.89
101506,Sausage,Meat,0,freezer,good,sealed,freezer,no,hot,medium,0.95
101507,Cucumber,Vegetables,8,fridge,good,open,fridge,no,hot,medium,0.59
101508,Orange,Fruits,6,room_temp,average,open,open_shelf,no,normal,medium,0.68
101509,Milk,Dairy,5,freezer,average,sealed,freezer,no,normal,high,0.4
101510,Cake,Bakery,4,room_temp,average,sealed,open_shelf,yes,hot,medium,0.56
101511,Spinach,Vegetables,8,freezer,average,sealed,freezer,no,cold,high,0.21
101512,Carrot,Vegetables,8,fridge,good,open,open_shelf,yes,hot,low,0.52
101513,Milk,Dairy,5,fridge,good,sealed,freezer,yes,hot,high,0.33
101514,Papaya,Fruits,11,room_temp,good,open,open_shelf,no,normal,high,0.19
101515,Apple,Fruits,6,room_temp,good,sealed,open_shelf,yes,cold,medium,0.58
101516,Bread,Bakery,1,room_temp,average,sealed,open_shelf,no,hot,medium,0.85
101517,Papaya,Fruits,3,room_temp,good,sealed,open_shelf,no,hot,high,0.74
101518,Grapes,Fruits,1,freezer,good,open,freezer,yes,normal,high,0.55
101519,Muffin,Bakery,0,room_temp,average,open,open_shelf,no,normal,medium,0.89
101520,Bread,Bakery,3,room_temp,average,open,open_shelf,no,hot,medium,0.74
101521,Papaya,Fruits,7,room_temp,average,open,open_shelf,no,normal,high,0.43
101522,Orange,Fruits,8,room_temp,good,open,freezer,no,normal,medium,0.61
101523,Croissant,Bakery,0,room_temp,poor,open,fridge,no,normal,medium,0.76
101524,Carrot,Vegetables,5,fridge,good,open,fridge,no,normal,low,0.89
101525,Sausage,Meat,7,freezer,average,sealed,fridge,no,normal,medium,0.62
101526,Paneer,Dairy,2,fridge,good,sealed,fridge,no,cold,high,0.88
101527,Fish Fillet,Meat,2,freezer,good,sealed,freezer,yes,normal,high,0.69
101528,Cake,Bakery,1,room_temp,average,open,open_shelf,no,normal,medium,0.85
101529,Chicken Breast,Meat,0,freezer,poor,sealed,freezer,yes,normal,high,0.64
101530,Grapes,Fruits,6,room_temp,good,open,open_shelf,no,hot,high,0.52
101531,Milk,Dairy,1,room_temp,poor,sealed,open_shelf,no,normal,high,0.58
101532,Grapes,Fruits,4,room_temp,good,open,open_shelf,no,normal,high,0.76
101533,Bun,Bakery,5,room_temp,good,open,open_shelf,no,normal,medium,0.81
101534,Spinach,Vegetables,6,fridge,average,open,open_shelf,no,hot,high,0.36
